Date,AMZN.NE,BBW,BOND.TO,BRK.NE,CGL.TO,DOL.TO,ENB.TO,EQB.TO,GOOG.NE,GOOGL,HPS-A.TO,LMN.V,MA.NE,META.NE,MSFT,MSFT.NE,NFTY,NVDA.NE,RAND,TSM,UMAC,UNH.NE,VFV.TO,WELL.TO,WMT.NE,XEQT.TO,ZDI.TO
2023-08-07,,23.003278732299805,,,,,,,,130.45181274414062,,,,,323.1781311035156,,46.12664794921875,,8.657904624938965,92.5596923828125,,,,,,,
2023-08-08,16.989999771118164,23.37445068359375,,27.969999313354492,15.460000038146973,84.9698715209961,40.38180160522461,79.81778717041016,22.18855857849121,130.32290649414062,58.11384963989258,20.799999237060547,24.8801212310791,17.592477798461914,319.203369140625,23.78495216369629,46.07830810546875,10.654230117797852,8.696470260620117,90.77288818359375,,23.250499725341797,104.005859375,4.539999961853027,22.96950912475586,25.547616958618164,20.078184127807617
2023-08-09,16.729999542236328,23.86935043334961,,27.530000686645508,15.390000343322754,84.9698715209961,40.950439453125,79.25169372558594,21.8909912109375,128.59713745117188,58.20172119140625,20.8799991607666,24.919553756713867,17.18565559387207,315.463623046875,23.491186141967773,46.16532516479492,10.154618263244629,8.972853660583496,90.2829360961914,,23.070629119873047,103.33605194091797,4.400000095367432,23.008310317993164,25.499717712402344,20.189680099487305
2023-08-10,16.81999969482422,24.097761154174805,,27.459999084472656,15.380000114440918,84.94999694824219,40.950439453125,79.13847351074219,21.8909912109375,128.6269073486328,57.957664489746094,20.899999618530273,25.08713150024414,17.205503463745117,316.1488952636719,23.54014778137207,46.12664794921875,10.107151985168457,8.6771879196167,91.07068634033203,,23.080095291137695,103.50108337402344,4.599999904632568,23.00269889831543,25.566774368286133,20.254714965820312
2023-08-11,16.790000915527344,24.44990348815918,,27.5,15.369999885559082,85.02945709228516,41.293304443359375,77.79875183105469,21.871150970458984,128.4979705810547,56.26881790161133,20.850000381469727,24.988557815551758,16.937597274780273,314.26922607421875,23.35409927368164,45.6625862121582,9.737441062927246,8.6771879196167,88.37123107910156,,23.31676483154297,103.47195434570312,4.309999942779541,23.11951446533203,25.509302139282227,20.171092987060547
2023-08-14,17.049999237060547,24.02162742614746,,27.540000915527344,15.319999694824219,85.25792694091797,40.79769515991211,75.97783660888672,22.178638458251953,130.25347900390625,53.19375228881836,20.829999923706055,25.13641929626465,17.18565559387207,317.2356872558594,23.579313278198242,45.54656219482422,10.431900024414062,8.6771879196167,89.40873718261719,,23.411434173583984,104.16119384765625,4.5,22.885881423950195,25.547616958618164,20.152511596679688
2023-08-15,16.709999084472656,24.23100471496582,,27.229999542236328,15.279999732971191,84.88045501708984,39.90357208251953,73.83616638183594,21.900911331176758,128.71615600585938,52.47135543823242,20.670000076293945,24.949127197265625,16.947521209716797,315.10137939453125,23.4520206451416,45.15983963012695,10.479364395141602,8.355810165405273,88.07342529296875,,23.250499725341797,103.26811218261719,4.420000076293945,22.86641502380371,25.25066375732422,19.910945892333984
2023-08-16,16.389999389648438,24.50700569152832,,27.239999771118164,15.180000305175781,86.18173217773438,39.88654327392578,72.8738021850586,21.712453842163086,127.64501953125,51.641578674316406,21.100000381469727,24.929414749145508,16.57046890258789,314.3361511230469,23.393779754638672,45.527225494384766,10.371947288513184,8.355810165405273,88.16948699951172,,23.117961883544922,102.77302551269531,4.309999942779541,22.86641502380371,25.145294189453125,19.808734893798828
2023-08-17,16.25,24.145349502563477,,27.15999984741211,15.149999618530273,86.30093383789062,40.21012496948242,71.34540557861328,21.94058609008789,128.8550262451172,51.71967315673828,21.0,24.820980072021484,16.03465461730957,310.8827819824219,23.148460388183594,45.150169372558594,10.351962089538574,8.355810165405273,88.03499603271484,,22.663557052612305,102.04496002197266,4.21999979019165,22.34075164794922,25.001602172851562,19.845901489257812
2023-08-18,16.139999389648438,24.145349502563477,,27.06999969482422,15.140000343322754,85.80424499511719,40.23567199707031,70.91139221191406,21.523990631103516,126.4151840209961,50.76299285888672,20.610000610351562,24.7618350982666,15.9155855178833,310.4903259277344,23.069957733154297,45.575565338134766,10.321989059448242,8.355810165405273,87.51622772216797,,22.852893829345703,101.9964370727539,4.260000228881836,22.63278579711914,25.001602172851562,19.81803321838379
2023-08-21,16.31999969482422,23.945486068725586,,27.059999465942383,15.210000038146973,85.00959777832031,40.05685043334961,70.77931213378906,21.682697296142578,127.31770324707031,52.500640869140625,20.93000030517578,24.87026596069336,16.292638778686523,315.7881774902344,23.48209571838379,45.96229553222656,11.196308135986328,8.715752601623535,88.9188003540039,,22.82449722290039,102.90892791748047,4.340000152587891,22.593847274780273,25.08782196044922,19.966690063476562
2023-08-22,16.280000686645508,23.146038055419922,,26.959999084472656,15.239999771118164,84.63214111328125,39.59701156616211,71.70391845703125,21.8116397857666,128.0219268798828,51.53419494628906,20.889999389648438,25.11669921875,16.163646697998047,316.357177734375,23.540969848632812,45.778594970703125,10.891545295715332,8.497217178344727,88.61139678955078,,22.60675621032715,102.58858489990234,4.28000020980835,22.477031707763672,25.030344009399414,19.845901489257812
2023-08-23,16.43000030517578,23.212656021118164,,27.15999984741211,15.399999618530273,85.59565734863281,39.68217086791992,72.24169921875,22.377017974853516,131.284912109375,52.022300720214844,20.799999237060547,25.343420028686523,16.57046890258789,320.8113098144531,23.84516716003418,46.25233840942383,11.231280326843262,8.6771879196167,90.51349639892578,,22.464754104614258,103.53021240234375,4.369999885559082,22.661991119384766,25.26024055480957,20.022438049316406
2023-08-24,16.010000228881836,24.725906372070312,,27.239999771118164,15.390000343322754,84.77119445800781,39.528892517089844,71.26046752929688,21.950504302978516,128.71615600585938,51.45609664916992,21.389999389648438,25.1561336517334,16.133880615234375,313.914306640625,23.36433982849121,45.91395568847656,11.256261825561523,8.6771879196167,88.88997650146484,,22.407949447631836,102.49150848388672,4.28000020980835,22.53544044494629,25.0782413482666,19.79945182800293
2023-08-25,16.139999389648438,24.49748992919922,,27.34000015258789,15.359999656677246,85.23805236816406,39.878021240234375,71.22274780273438,21.980262756347656,128.81536865234375,53.50613784790039,22.440000534057617,25.46170997619629,16.064424514770508,316.8673400878906,23.570411682128906,45.594905853271484,10.96398639678955,8.690043449401855,89.43756103515625,,22.417417526245117,103.41370391845703,4.329999923706055,22.623050689697266,25.221927642822266,20.041019439697266
2023-08-28,16.149999618530273,24.802045822143555,,27.31999969482422,15.420000076293945,85.16852569580078,40.17607116699219,72.53416442871094,22.148883819580078,129.9360809326172,52.71541213989258,21.809999465942383,25.69828987121582,16.312482833862305,317.57373046875,23.639101028442383,45.68191909790039,11.163832664489746,8.683615684509277,90.30215454101562,,22.549955368041992,104.0252914428711,4.340000152587891,22.749601364135742,25.432666778564453,20.1989688873291
2023-08-29,16.350000381469727,25.125629425048828,,27.520000457763672,15.569999694824219,86.75788116455078,40.482627868652344,74.10977935791016,22.753936767578125,133.46690368652344,54.804500579833984,22.399999618530273,25.984153747558594,16.72922706604004,322.194580078125,23.962921142578125,46.3876953125,11.620979309082031,8.754318237304688,91.33966064453125,,22.568885803222656,105.27754211425781,4.519999980926514,22.954023361206055,25.72004508972168,20.3668270111084
2023-08-30,16.3799991607666,25.22080421447754,,27.739999771118164,15.619999885559082,86.29100036621094,40.64441680908203,72.86439514160156,23.001907348632812,134.76617431640625,54.01377487182617,22.200000762939453,26.1517276763916,16.57046890258789,322.5673828125,23.962921142578125,46.223331451416016,11.740884780883789,8.74122428894043,91.05146789550781,,22.5120906829834,105.44257354736328,4.71999979019165,23.11951446533203,25.729623794555664,20.34817123413086
2023-08-31,16.75,25.09708023071289,,27.670000076293945,15.5600004196167,87.02606201171875,40.397464752197266,73.39274597167969,23.08125877380371,135.05377197265625,53.03755569458008,23.020000457763672,26.05315589904785,16.649845123291016,321.556884765625,23.962921142578125,45.53689956665039,11.770861625671387,9.016227722167969,89.8890609741211,,21.868345260620117,105.14163970947266,4.71999979019165,23.33367156982422,25.662567138671875,20.226945877075195
2023-09-01,16.760000228881836,25.144664764404297,,27.850000381469727,15.569999694824219,87.97966766357422,41.129798889160156,74.6947250366211,22.99199104309082,134.54794311523438,55.00950241088867,22.899999618530273,26.279878616333008,16.66969108581543,322.4397888183594,23.99236488342285,46.06864547729492,11.551033020019531,9.016227722167969,89.5240249633789,,21.849409103393555,105.95706176757812,4.760000228881836,23.17791748046875,25.90204429626465,20.357500076293945
2023-09-05,16.65999984741211,24.802045822143555,,27.68000030517578,15.40999984741211,88.21805572509766,41.01058578491211,73.85503387451172,22.96223258972168,134.6570587158203,54.43354415893555,22.25,26.05315589904785,16.878063201904297,327.2373046875,24.326000213623047,46.74541091918945,11.561023712158203,9.016227722167969,90.87854766845703,,22.076616287231445,105.84058380126953,4.710000038146973,22.98322868347168,25.796674728393555,20.21761703491211
2023-09-06,16.399999618530273,24.402318954467773,,27.790000915527344,15.369999885559082,87.12540435791016,38.58366775512695,74.46829223632812,22.734094619750977,133.35781860351562,56.11262130737305,21.450000762939453,26.092586517333984,16.808605194091797,326.5799560546875,24.296560287475586,46.23299789428711,11.214714050292969,9.016227722167969,88.63060760498047,,21.877809524536133,105.1513442993164,4.53000020980835,23.158451080322266,25.643409729003906,20.180315017700195
2023-09-07,16.719999313354492,25.563426971435547,,27.799999237060547,15.40999984741211,86.93666076660156,38.71991729736328,72.49642181396484,22.902719497680664,134.15122985839844,53.613521575927734,21.299999237060547,26.191160202026367,16.77883529663086,323.6661376953125,24.11992835998535,46.89044189453125,11.01485538482666,8.793604850769043,86.5075454711914,,22.228084564208984,105.18047332763672,4.510000228881836,23.36287498474121,25.605093002319336,20.28289794921875
2023-09-08,16.75,25.068527221679688,,27.889999389648438,15.420000076293945,86.97639465332031,38.975379943847656,72.2699966430664,23.021743774414062,135.26206970214844,53.008270263671875,21.200000762939453,26.201019287109375,16.71930503845215,327.94366455078125,24.404504776000977,47.29650115966797,10.844972610473633,8.996583938598633,86.11367797851562,,22.151582717895508,105.02515411376953,4.510000228881836,23.489421844482422,25.528459548950195,20.20828628540039
2023-09-11,17.34000015258789,26.75308609008789,,28.059999465942383,15.460000038146973,88.05914306640625,38.99241256713867,72.95873260498047,23.150691986083984,135.79762268066406,53.252323150634766,21.700000762939453,26.3094482421875,17.27495765686035,331.54425048828125,24.65963363647461,47.818572998046875,10.757533073425293,9.003130912780762,86.07524108886719,,22.056547164916992,105.18047332763672,4.449999809265137,23.54783058166504,25.61467170715332,20.264249801635742
2023-09-12,17.100000381469727,26.600811004638672,,28.25,15.279999732971191,88.76439666748047,39.418190002441406,73.23233795166016,22.84320640563965,134.23057556152344,51.251094818115234,21.959999084472656,26.289735794067383,16.947521209716797,325.49090576171875,24.188617706298828,47.3545036315918,10.687581062316895,9.003130912780762,86.9206314086914,,22.113569259643555,104.45240020751953,4.369999885559082,23.5770320892334,25.518877029418945,20.18964195251465
2023-09-13,17.549999237060547,27.048124313354492,,28.25,15.329999923706055,94.0290756225586,39.588497161865234,71.26046752929688,23.12093162536621,135.58935546875,49.23033142089844,21.850000381469727,26.24045181274414,17.136045455932617,329.69970703125,24.522253036499023,47.37384033203125,10.837478637695312,9.003130912780762,87.63150787353516,,22.085058212280273,104.56889343261719,4.289999961853027,23.59650230407715,25.490142822265625,20.124366760253906
2023-09-14,17.530000686645508,27.381227493286133,,28.350000381469727,15.34000015258789,95.64820861816406,40.635902404785156,71.27943420410156,23.358983993530273,136.96795654296875,49.935302734375,21.850000381469727,26.082725524902344,17.523019790649414,332.289794921875,24.7185115814209,47.66388702392578,10.867456436157227,9.022775650024414,88.32774353027344,,22.256113052368164,105.16104888916016,4.389999866485596,23.703582763671875,25.72004508972168,20.422779083251953
2023-09-15,17.010000228881836,26.524675369262695,,28.229999542236328,15.430000305175781,94.99260711669922,40.533714294433594,70.05621337890625,23.230043411254883,136.27369689941406,50.21925354003906,21.799999237060547,26.181303024291992,16.878063201904297,323.9703063964844,24.100303649902344,47.5865364074707,10.455241203308105,8.83944034576416,86.18399810791016,,22.398656845092773,103.92821502685547,4.360000133514404,23.606237411499023,25.585935592651367,20.432104110717773
2023-09-18,16.950000762939453,26.2772216796875,,28.420000076293945,15.510000228881836,95.33033752441406,40.23567199707031,70.40705871582031,23.319313049316406,137.0770721435547,50.46403121948242,21.600000381469727,26.319311141967773,17.007055282592773,322.832275390625,23.99236488342285,47.77989959716797,10.462738990783691,8.83944034576416,85.7784423828125,,22.379653930664062,103.76319122314453,4.389999866485596,23.421279907226562,25.490142822265625,20.25492286682129
2023-09-19,16.670000076293945,26.048810958862305,,28.420000076293945,15.5,94.57540893554688,40.005760192871094,70.16050720214844,23.29947280883789,136.908447265625,50.121337890625,21.040000915527344,26.112302780151367,17.126123428344727,322.4300537109375,23.9825496673584,47.567203521728516,10.367803573608398,8.83944034576416,85.14109802246094,,22.123069763183594,103.1710205078125,4.389999866485596,23.43101692199707,25.31771469116211,20.34817123413086
2023-09-20,16.389999389648438,27.086191177368164,,28.15999984741211,15.539999961853027,94.99260711669922,40.116458892822266,71.92424774169922,22.58531379699707,132.6437225341797,51.8054313659668,20.700000762939453,25.92500877380371,16.8383731842041,314.6990966796875,23.393779754638672,47.509193420410156,10.060517311096191,8.800153732299805,84.29134368896484,,22.683752059936523,102.4235610961914,4.349999904632568,23.518627166748047,25.221927642822266,20.180315017700195
2023-09-21,15.680000305175781,26.829227447509766,,27.899999618530273,15.399999618530273,93.58207702636719,39.401161193847656,71.85787200927734,22.059614181518555,129.37075805664062,48.711402893066406,20.75,25.46170997619629,16.600231170654297,313.4826354980469,23.295650482177734,46.87109375,9.768218994140625,8.800153732299805,82.42764282226562,,23.09238052368164,100.84123229980469,4.329999923706055,23.207120895385742,24.800445556640625,19.98448371887207
2023-09-22,15.630000114440918,26.98150062561035,,27.639999389648438,15.449999809265137,92.98606872558594,39.63106918334961,72.1802749633789,22.02985382080078,129.1822967529297,50.7284049987793,20.3799991607666,25.392709732055664,16.788761138916016,311.01031494140625,23.099393844604492,46.80342102050781,9.905624389648438,8.826342582702637,82.69802856445312,,23.282440185546875,100.57913208007812,4.269999980926514,23.246061325073242,24.78128433227539,19.993803024291992
2023-09-25,15.899999618530273,27.171846389770508,,27.760000228881836,15.289999961853027,93.5224838256836,39.48631286621094,72.3604507446289,22.18855857849121,130.03526306152344,49.61219024658203,20.559999465942383,25.3532772064209,16.887983322143555,311.5302429199219,23.138647079467773,47.08379364013672,10.05052375793457,8.826342582702637,83.27741241455078,,23.510515213012695,100.84123229980469,4.320000171661377,23.275264739990234,24.762060165405273,19.816625595092773
2023-09-26,15.270000457763672,27.133779525756836,,27.600000381469727,15.199999809265137,92.57879638671875,38.78804397583008,70.42604064941406,21.722370147705078,127.51609802246094,47.71269226074219,20.040000915527344,25.008272171020508,16.77883529663086,306.23248291015625,22.726505279541016,46.64873123168945,9.978074073791504,8.924559593200684,81.39439392089844,,23.282440185546875,99.8025131225586,4.199999809265137,23.35314178466797,24.521743774414062,19.65809440612793
2023-09-27,15.260000228881836,27.52398681640625,,27.420000076293945,15.039999961853027,92.23114013671875,38.668827056884766,70.14156341552734,22.02985382080078,129.4699249267578,47.58540344238281,19.459999084472656,24.96883773803711,16.71930503845215,306.8701477050781,22.765756607055664,47.2094841003418,10.102988243103027,8.721579551696777,82.50489044189453,,23.168405532836914,99.64720153808594,4.130000114440918,23.148717880249023,24.473682403564453,19.518211364746094
2023-09-28,15.239999771118164,27.88564109802246,,27.399999618530273,14.960000038146973,93.80060577392578,38.54961395263672,71.92424774169922,22.357179641723633,131.22544860839844,48.946388244628906,20.09000015258789,25.21527671813965,17.0467472076416,307.7041015625,22.873699188232422,46.90977096557617,10.247885704040527,8.904915809631348,83.44156646728516,,23.482006072998047,100.10098266601562,4.239999771118164,23.304471969604492,24.608261108398438,19.639442443847656
2023-09-29,15.390000343322754,27.99033546447754,,26.860000610351562,14.819999694824219,92.9562759399414,38.36227035522461,71.49754333496094,22.059614181518555,129.78732299804688,49.99405288696289,20.1200008392334,25.008272171020508,16.858217239379883,309.774169921875,23.03070640563965,47.025787353515625,10.357810974121094,8.623364448547363,83.91473388671875,,23.206417083740234,100.54890441894531,4.150000095367432,22.905351638793945,24.704383850097656,19.695392608642578
2023-10-02,15.670000076293945,27.581092834472656,,26.68000030517578,14.710000038146973,92.57879638671875,37.26376724243164,71.30789184570312,22.66466522216797,133.07017517089844,48.56452941894531,19.850000381469727,24.949127197265625,17.205503463745117,315.7096252441406,23.44284439086914,46.75508117675781,10.65760326385498,8.773961067199707,84.63897705078125,,23.700576782226562,101.19157409667969,3.9800000190734863,22.954023361206055,24.58903694152832,19.592809677124023
2023-10-03,15.09000015258789,27.029088973999023,,26.25,14.630000114440918,92.320556640625,36.85502243041992,69.51571655273438,22.347261428833008,131.3444366455078,47.937896728515625,19.200000762939453,24.64354705810547,16.858217239379883,307.4588317871094,22.795198440551758,46.55205154418945,10.352812767028809,8.773961067199707,82.47591400146484,,23.434492111206055,100.12043762207031,4.059999942779541,22.808006286621094,24.329496383666992,19.39698028564453
2023-10-04,15.369999885559082,27.00053596496582,15.057123184204102,26.350000381469727,14.619999885559082,92.9662094116211,36.718780517578125,70.22689056396484,22.88287925720215,134.13140869140625,48.95618438720703,19.6299991607666,24.820980072021484,17.1558895111084,312.92340087890625,23.246591567993164,46.55205154418945,10.477726936340332,8.773961067199707,83.69263458251953,,23.52952003479004,101.20130157470703,4.119999885559082,22.992963790893555,24.48328971862793,19.462261199951172
2023-10-05,15.25,25.934600830078125,14.99026107788086,26.459999084472656,14.609999656677246,93.88176727294922,37.05939483642578,70.29327392578125,22.8233699798584,133.96279907226562,48.114131927490234,19.5,24.88644790649414,17.10627555847168,313.3157958984375,23.276023864746094,46.571380615234375,10.62512493133545,8.688840866088867,84.04027557373047,,23.748088836669922,100.81181335449219,4.099999904632568,22.788537979125977,24.531356811523438,19.564834594726562
2023-10-06,15.470000267028809,26.05832290649414,14.945697784423828,26.540000915527344,14.6899995803833,93.5934829711914,37.01681900024414,69.83811950683594,23.26971435546875,136.4522247314453,49.827598571777344,19.56999969482422,25.172727584838867,17.691699981689453,321.0663757324219,23.84516716003418,47.31583023071289,10.877450942993164,8.688840866088867,86.22262573242188,,24.147220611572266,101.65896606445312,4.150000095367432,22.38941764831543,24.704383850097656,19.71404266357422
2023-10-09,,25.963150024414062,,,,,,,,137.28533935546875,,,,,323.57781982421875,,46.56172180175781,,8.688840866088867,85.93293762207031,,,,,,,
2023-10-10,15.649999618530273,26.914880752563477,15.109114646911621,26.719999313354492,14.930000305175781,94.45832824707031,37.48516845703125,68.66230773925781,23.358983993530273,136.92828369140625,51.159210205078125,20.5,25.291187286376953,18.038984298706055,322.1749267578125,23.904043197631836,47.31583023071289,10.8824462890625,8.983489990234375,87.49727630615234,,24.09970474243164,102.23347473144531,4.150000095367432,22.53544044494629,24.877410888671875,19.816625595092773
2023-10-11,15.960000038146973,27.067153930664062,15.302255630493164,26.719999313354492,15.029999732971191,95.90972137451172,37.987586975097656,68.82349395751953,23.77557945251465,139.3978729248047,54.39030838012695,19.950000762939453,25.281314849853516,18.386272430419922,326.128662109375,24.208242416381836,47.37384033203125,11.12977409362793,8.780508995056152,88.83953857421875,,24.07119369506836,102.76903533935547,4.050000190734863,22.681453704833984,25.02159881591797,19.97515869140625
2023-10-12,16.020000457763672,26.048810958862305,15.071974754333496,26.489999771118164,15.010000228881836,94.52790832519531,37.936492919921875,67.60975646972656,23.51768684387207,137.8308563232422,55.3988151550293,19.850000381469727,25.25170135498047,18.177900314331055,324.892578125,24.129741668701172,46.94844436645508,11.162252426147461,8.780508995056152,89.24510192871094,,24.204235076904297,102.8566665649414,3.990000009536743,22.769071578979492,24.96392059326172,19.909883499145508
2023-10-13,15.6899995803833,25.563426971435547,15.26511287689209,26.420000076293945,15.479999542236328,94.74661254882812,38.06422805786133,68.48213195800781,23.2498779296875,136.23403930664062,54.30219650268555,19.31999969482422,25.044395446777344,17.642093658447266,321.5274658203125,23.86479377746582,47.15147399902344,10.80999755859375,8.780508995056152,87.35243225097656,,24.80293083190918,102.0971450805664,3.9000000953674316,22.84694480895996,24.7524471282959,19.769996643066406
2023-10-16,16.030000686645508,26.2962589263916,15.049689292907715,26.540000915527344,15.380000114440918,94.94544219970703,38.43890380859375,69.95191192626953,23.5970458984375,137.9597625732422,55.78067398071289,19.3799991607666,25.330671310424805,18.01914405822754,326.3445129394531,24.208242416381836,47.393184661865234,10.967387199401855,8.924559593200684,88.08633422851562,,24.81243324279785,102.8079833984375,4.050000190734863,23.10004425048828,24.93508529663086,19.863256454467773
2023-10-17,15.890000343322754,25.515840530395508,14.915982246398926,26.440000534057617,15.40999984741211,94.90567016601562,37.83430480957031,70.34069061279297,23.616880416870117,138.57469177246094,57.23956298828125,19.399999618530273,25.330671310424805,18.12828826904297,325.7755126953125,24.178802490234375,47.45118713378906,10.447748184204102,8.531695365905762,87.87388610839844,,24.67938804626465,103.01246643066406,4.039999961853027,23.109779357910156,25.02159881591797,19.891231536865234
2023-10-18,15.510000228881836,25.230318069458008,14.797127723693848,26.1299991607666,15.649999618530273,94.24958801269531,37.56181335449219,68.31144714355469,23.3292293548584,136.82913208007812,57.36685562133789,18.989999771118164,24.83708953857422,17.761159896850586,323.86236572265625,24.041423797607422,47.025787353515625,10.02553939819336,8.531695365905762,86.52198791503906,,24.67938804626465,102.14584350585938,3.950000047683716,23.08057403564453,24.742835998535156,19.639442443847656
2023-10-19,15.529999732971191,24.897216796875,14.537137031555176,25.979999542236328,15.84000015258789,93.46426391601562,37.48516845703125,66.7184066772461,23.309391021728516,136.62081909179688,55.457557678222656,18.219999313354492,24.50145149230957,17.513099670410156,325.0494689941406,24.129741668701172,47.15147399902344,10.005555152893066,8.564435005187988,89.7182846069336,,24.460819244384766,101.38631439208984,3.930000066757202,23.05137062072754,24.540969848632812,19.676746368408203
2023-10-20,15.149999618530273,24.373767852783203,14.58171272277832,25.75,15.880000114440918,93.55371856689453,37.15306854248047,65.56153869628906,22.942392349243164,134.48846435546875,55.76108932495117,17.709999084472656,24.31389045715332,17.265039443969727,320.487548828125,23.77648162841797,46.89044189453125,9.840669631958008,8.885273933410645,88.1732406616211,,24.28026008605957,100.05229187011719,3.940000057220459,22.75933265686035,24.262205123901367,19.40629768371582
2023-10-23,15.3100004196167,24.107282638549805,14.544563293457031,25.81999969482422,15.829999923706055,94.47821807861328,37.45111083984375,65.10639953613281,23.140771865844727,135.38107299804688,56.85770797729492,17.040000915527344,24.165817260742188,17.612323760986328,323.0873718261719,24.01198387145996,46.571380615234375,10.207914352416992,8.885273933410645,87.9801254272461,,23.94765281677246,99.7309341430664,3.990000009536743,23.06110382080078,24.204530715942383,19.387651443481445
2023-10-24,15.569999694824219,23.974037170410156,14.893695831298828,25.969999313354492,15.84000015258789,94.49810028076172,37.58735275268555,63.87366485595703,23.50777244567871,137.67214965820312,56.89687728881836,17.290000915527344,24.402734756469727,17.523019790649414,324.2743835449219,24.080677032470703,46.40702438354492,10.380295753479004,8.708484649658203,88.49191284179688,,24.185230255126953,100.75337982177734,3.9100000858306885,23.401813507080078,24.348716735839844,19.527536392211914
2023-10-25,14.680000305175781,23.260242462158203,14.611420631408691,25.81999969482422,15.930000305175781,95.49219512939453,37.919456481933594,63.84521484375,21.236345291137695,124.58036041259766,56.42689514160156,17.950000762939453,24.39286231994629,16.77883529663086,334.2225341796875,24.82645034790039,45.797935485839844,9.93310546875,8.708484649658203,84.62931060791016,,24.365787506103516,99.7601547241211,3.7200000286102295,23.314205169677734,24.17569351196289,19.471586227416992
2023-10-26,14.449999809265137,23.307830810546875,14.678276062011719,25.780000686645508,15.930000305175781,95.64130401611328,37.689544677734375,64.09176635742188,20.690805435180664,121.27763366699219,55.8100471496582,17.270000457763672,23.0700626373291,16.153724670410156,321.6844177246094,23.86479377746582,45.10183334350586,9.583348274230957,8.708484649658203,84.44583892822266,,24.289766311645508,98.82536315917969,3.7799999713897705,23.12924575805664,24.069950103759766,19.50889015197754
2023-10-27,15.4399995803833,23.241207122802734,14.82684326171875,25.440000534057617,16.1299991607666,93.5934829711914,37.10197448730469,63.0771484375,20.670969009399414,121.16854858398438,64.0346908569336,17.100000381469727,22.981220245361328,16.610157012939453,323.56805419921875,24.021800994873047,45.391876220703125,9.618324279785156,8.708484649658203,83.0359878540039,,24.090200424194336,98.67931365966797,3.690000057220459,23.06110382080078,23.97382926940918,19.387187957763672
2023-10-30,16.040000915527344,23.422040939331055,14.759380340576172,25.8799991607666,16.010000228881836,94.95537567138672,37.50220489501953,65.41930389404297,21.087562561035156,123.43978118896484,66.17897033691406,17.100000381469727,23.53403091430664,16.927675247192383,330.9261169433594,24.581130981445312,45.96229553222656,9.778212547302246,8.52514934539795,83.10359191894531,,24.34678077697754,99.47779083251953,3.6600000858306885,23.35314178466797,24.185304641723633,19.593137741088867
2023-10-31,16.06999969482422,23.602863311767578,14.766874313354492,26.15999984741211,15.9399995803833,94.14021301269531,37.84281921386719,65.25810241699219,20.988370895385742,123.0628890991211,69.42964935302734,17.440000534057617,23.682106018066406,16.84829330444336,331.71099853515625,24.630197525024414,45.71092224121094,9.695769309997559,8.518600463867188,83.34501647949219,,24.62236976623535,100.4807357788086,3.700000047683716,23.41154670715332,24.3391056060791,19.733556747436523
2023-11-01,16.559999465942383,24.307147979736328,14.924288749694824,26.34000015258789,15.880000114440918,95.34308624267578,38.251564025878906,66.26322937011719,21.385128021240234,125.4134521484375,72.35723876953125,17.440000534057617,23.830183029174805,17.453561782836914,339.5203552246094,25.218965530395508,45.81726837158203,10.05052375793457,8.518600463867188,84.78382110595703,,24.384794235229492,101.51290893554688,3.680000066757202,23.557565689086914,24.608261108398438,19.79908561706543
2023-11-02,16.68000030517578,23.993072509765625,14.916792869567871,26.729999542236328,15.920000076293945,95.32320404052734,39.22233200073242,68.77608489990234,21.543827056884766,126.44493865966797,71.62289428710938,18.299999237060547,24.07697105407715,17.42379379272461,341.72772216796875,25.356348037719727,46.23299789428711,10.330327987670898,8.518600463867188,87.37175750732422,,24.61286735534668,102.51586151123047,3.8499999046325684,23.713321685791016,24.93508529663086,20.07992172241211
2023-11-03,16.729999542236328,24.611696243286133,15.381536483764648,26.969999313354492,15.979999542236328,95.39277648925781,39.39264678955078,70.24585723876953,21.861236572265625,128.041748046875,71.01583862304688,20.0,24.31389045715332,17.592477798461914,346.1229553222656,25.699792861938477,46.73574447631836,10.680087089538574,8.656103134155273,88.63673400878906,,24.422809600830078,102.93458557128906,4.0,23.625703811645508,25.12734031677246,20.070558547973633
2023-11-06,16.860000610351562,23.945486068725586,15.321568489074707,26.559999465942383,15.859999656677246,96.72486877441406,39.48631286621094,69.35452270507812,22.02985382080078,129.1822967529297,67.76514434814453,19.899999618530273,24.363250732421875,17.652015686035156,349.7823486328125,25.935304641723633,46.69707107543945,10.849968910217285,8.675745964050293,89.4189224243164,,24.51783561706543,103.36302185058594,3.940000057220459,23.586769104003906,25.12734031677246,20.014392852783203
2023-11-07,17.239999771118164,24.364246368408203,15.434011459350586,26.520000457763672,15.800000190734863,96.45645141601562,39.435218811035156,69.34503173828125,22.198476791381836,129.89642333984375,66.50208282470703,20.100000381469727,24.54094123840332,17.830615997314453,353.7066650390625,26.249311447143555,46.89044189453125,10.899934768676758,8.518600463867188,89.2354507446289,,24.70789909362793,104.16148376464844,4.099999904632568,23.703582763671875,25.141759872436523,20.005033493041992
2023-11-08,17.149999618530273,23.840797424316406,15.643898010253906,26.540000915527344,15.670000076293945,97.54995727539062,39.418190002441406,70.08466339111328,22.307586669921875,130.75927734375,64.37736511230469,20.59000015258789,24.629783630371094,17.890151977539062,356.32611083984375,26.42594337463379,46.97744369506836,11.062321662902832,8.518600463867188,88.83953857421875,,24.68889617919922,104.54125213623047,4.25,23.46995735168457,25.175405502319336,19.986310958862305
